26,0.000297,0.000567,0.037809,0.087193,0.040324,0.001629,0.001408,0.000894,0.002678,0.002284,0.003667,0.000756,0.006997,0.006938,0.346248,0.669627,0.273967,0.004344,0.004547,0.003347,0.002115,0.070224,0.171008,0.086704,0.002172,0.001211,0.023790,0.053431,0.027033,0.000934,0.005702,0.009348,0.003490,0.004836,0.010849,0.004963,0.013188,0.017585,0.004921,0.013665,0.008487,0.008136,0.010739,0.012467,0.006832,0.008910,0.002277,0.001341,0.001805,0.005143,0.006715,0.006716,0.006794,0.002066,0.002187,0.002099,0.000617,0.001503,0.000844,0.001713,0.001237,0.000840,0.002150,0.001423,0.001704,0.000815,0.000760,0.000313,0.000857,0.000484,0.000166,0.000732,0.000750,0.000486
26,0.000333,0.000476,0.011224,0.029622,0.015079,0.001033,0.000868,0.000566,0.000485,0.000515,0.000639,0.001653,0.004314,0.005927,0.186165,0.353613,0.144828,0.010516,0.002452,0.001447,0.001134,0.065930,0.154396,0.070967,0.002988,0.000267,0.012918,0.028833,0.012913,0.000387,0.002852,0.005747,0.001806,0.004476,0.009979,0.005164,0.004438,0.006021,0.001862,0.002835,0.003401,0.007949,0.006703,0.009509,0.011111,0.009023,0.002175,0.001129,0.001744,0.004169,0.002615,0.000936,0.001831,0.000690,0.000587,0.000285,0.000518,0.000037,0.000256,0.000324,0.000399,0.000343,0.000385,0.000387,0.000276,0.000237,0.000243,0.000253,0.000298,0.000360,0.000226,0.000275,0.000276,0.000292
26,0.008309,0.017333,0.076948,0.113670,0.060377,0.011240,0.013558,0.019912,0.040770,0.060061,0.064413,0.071912,0.101776,0.187269,0.410916,0.564363,0.414220,0.190248,0.059056,0.031306,0.043608,0.073086,0.048760,0.016261,0.011022,0.006527,0.004268,0.003288,0.000894,0.001093,0.000638,0.001958,0.000599,0.000585,0.002292,0.000606,0.000977,0.000983,0.001484,0.001547,0.001053,0.002046,0.001206,0.002419,0.001448,0.001386,0.000674,0.000274,0.000216,0.000659,0.000265,0.000478,0.000867,0.000048,0.000287,0.000145,0.000167,0.000409,0.000229,0.000117,0.000307,0.000344,0.000101,0.000285,0.000198,0.000185,0.000310,0.000211,0.000182,0.000271,0.000207,0.000223,0.000182,0.000232
26,0.000423,0.000445,0.023253,0.053431,0.025157,0.000273,0.001038,0.001676,0.001042,0.004252,0.001998,0.005502,0.006529,0.006537,0.280447,0.567410,0.254328,0.019507,0.004784,0.004067,0.000838,0.074448,0.178550,0.089511,0.002764,0.001240,0.022905,0.047684,0.023091,0.000031,0.004520,0.007810,0.003053,0.006099,0.014565,0.007158,0.006351,0.010033,0.005272,0.010840,0.007944,0.012125,0.005557,0.003197,0.005742,0.006068,0.002846,0.001077,0.002295,0.005955,0.006010,0.002589,0.003696,0.001820,0.000840,0.001687,0.000800,0.000866,0.000816,0.000421,0.000114,0.000431,0.000332,0.000497,0.000211,0.000197,0.000172,0.000260,0.000022,0.000228,0.000184,0.000141,0.000080,0.000168
26,0.003922,0.003057,0.010704,0.022609,0.012850,0.000956,0.001026,0.000466,0.001854,0.001052,0.001493,0.003373,0.001610,0.002035,0.129037,0.245521,0.095562,0.005121,0.003068,0.003008,0.003781,0.068150,0.165115,0.074505,0.005152,0.001751,0.004634,0.013675,0.006196,0.001615,0.000678,0.003730,0.000969,0.003221,0.004185,0.003687,0.006946,0.006569,0.005392,0.002663,0.002866,0.004779,0.003612,0.008481,0.003481,0.005072,0.000515,0.001745,0.001040,0.004060,0.002002,0.000960,0.001624,0.000974,0.001762,0.001068,0.001250,0.001161,0.001315,0.001081,0.001332,0.001021,0.001599,0.001050,0.001246,0.001262,0.001273,0.001062,0.001313,0.001181,0.001166,0.001243,0.001197,0.001205
26,0.000468,0.000241,0.038647,0.090362,0.041568,0.002552,0.000152,0.002186,0.000364,0.001474,0.000455,0.005869,0.004942,0.005542,0.352423,0.698730,0.292196,0.010998,0.000977,0.003446,0.002618,0.057574,0.147002,0.077626,0.002246,0.001167,0.023633,0.058132,0.027644,0.002094,0.005468,0.009500,0.004102,0.003533,0.009144,0.003548,0.011486,0.017950,0.009773,0.013004,0.010597,0.009004,0.011363,0.016824,0.013890,0.011066,0.003354,0.001196,0.002643,0.003372,0.005584,0.013937,0.011825,0.005200,0.001042,0.001033,0.002942,0.002868,0.001714,0.001214,0.000961,0.000442,0.001934,0.000796,0.001079,0.000471,0.000803,0.000610,0.000338,0.000765,0.000666,0.000553,0.000575,0.000657
26,0.000442,0.000639,0.011232,0.030023,0.015392,0.001226,0.000547,0.000929,0.000534,0.001554,0.000701,0.003460,0.003336,0.004504,0.196457,0.366561,0.154817,0.011130,0.003204,0.001684,0.002857,0.062568,0.143173,0.065317,0.002284,0.000421,0.014549,0.029744,0.013759,0.000988,0.004338,0.005482,0.003280,0.005142,0.009777,0.005451,0.004717,0.005035,0.003423,0.002337,0.002482,0.008846,0.001625,0.007480,0.008260,0.009293,0.004460,0.000438,0.002196,0.003779,0.002784,0.001722,0.003121,0.001298,0.000963,0.000677,0.000433,0.000755,0.000635,0.000377,0.000644,0.000594,0.000590,0.000637,0.000597,0.000616,0.000489,0.000565,0.000538,0.000596,0.000597,0.000554,0.000558,0.000579
26,0.010422,0.021470,0.076347,0.106873,0.056100,0.010646,0.014270,0.025198,0.042734,0.063458,0.068240,0.080319,0.107320,0.188318,0.309694,0.352795,0.282313,0.132485,0.048084,0.028414,0.030810,0.023767,0.043578,0.008777,0.001930,0.001297,0.001478,0.001409,0.001639,0.001366,0.001506,0.000812,0.001537,0.001465,0.001664,0.001431,0.001651,0.000772,0.001683,0.002285,0.002116,0.001442,0.002509,0.001781,0.002244,0.001435,0.001318,0.000833,0.000863,0.001121,0.000999,0.000635,0.001256,0.001135,0.000880,0.000984,0.000932,0.000997,0.000952,0.000967,0.000936,0.000942,0.000971,0.000923,0.000908,0.000928,0.000927,0.000927,0.000982,0.000889,0.000907,0.000929,0.000937,0.000911
26,0.000271,0.000253,0.023346,0.054893,0.025141,0.001059,0.000677,0.000356,0.002435,0.002968,0.002705,0.004662,0.004067,0.004041,0.283408,0.586045,0.264044,0.019446,0.004863,0.000724,0.002159,0.065003,0.163171,0.080962,0.004877,0.000942,0.019155,0.046139,0.021218,0.001350,0.004749,0.008425,0.003634,0.006861,0.014511,0.007198,0.007054,0.009746,0.006942,0.011097,0.002748,0.012089,0.007030,0.003398,0.001957,0.004903,0.003339,0.001237,0.002141,0.004717,0.001259,0.006538,0.004474,0.003055,0.000389,0.001066,0.001761,0.000632,0.000641,0.000797,0.000440,0.000259,0.000236,0.000926,0.000085,0.000580,0.000397,0.000411,0.000645,0.000434,0.000327,0.000425,0.000373,0.000425
26,0.003715,0.004265,0.008822,0.023959,0.012312,0.001698,0.001354,0.001102,0.001845,0.000397,0.001533,0.002261,0.002327,0.000793,0.128416,0.247634,0.090425,0.008996,0.002676,0.000835,0.002377,0.066285,0.154898,0.072390,0.003165,0.001015,0.006121,0.014189,0.006908,0.000571,0.001172,0.003009,0.000909,0.002308,0.005524,0.002907,0.005016,0.008292,0.002058,0.004745,0.002396,0.004241,0.005669,0.010458,0.006267,0.003902,0.000720,0.000651,0.001310,0.002759,0.000841,0.001170,0.000574,0.000692,0.000931,0.001139,0.000809,0.000424,0.000152,0.000310,0.000153,0.000554,0.000261,0.000545,0.000231,0.000190,0.000195,0.000265,0.000276,0.000114,0.000246,0.000159,0.000198,0.000171
