24,0.001431,0.001550,0.002810,0.004264,0.010247,0.013097,0.020914,0.015226,0.008633,0.005530,0.012463,0.022242,0.017274,0.003367,0.023911,0.013992,0.016769,0.037390,0.119243,0.143794,0.033647,0.035539,0.009929,0.005623,0.019512,0.026421,0.296154,0.622018,0.271455,0.010577,0.010834,0.004853,0.006047,0.004979,0.010111,0.013347,0.024234,0.021164,0.097679,0.219948,0.101138,0.008633,0.007703,0.026399,0.059931,0.070691,0.035355,0.020836,0.010404,0.019925,0.104986,0.156034,0.074295,0.007457,0.022530,0.045529,0.035460,0.019608,0.016826,0.013549,0.006808,0.007936,0.013335,0.014995,0.011001,0.011923,0.008890,0.022232,0.017622,0.028088,0.057132,0.067824,0.051575,0.026387
24,0.000197,0.000467,0.000729,0.000843,0.000646,0.002418,0.004225,0.004663,0.003513,0.003258,0.003101,0.003413,0.004666,0.001748,0.004013,0.005512,0.005934,0.004311,0.009196,0.007817,0.003859,0.003569,0.004782,0.002438,0.003690,0.001697,0.243474,0.497463,0.211373,0.005221,0.002147,0.001181,0.001936,0.001208,0.000618,0.001365,0.001000,0.000815,0.048790,0.101591,0.040087,0.000245,0.000114,0.001024,0.001023,0.051738,0.103078,0.044165,0.000498,0.001904,0.047494,0.096872,0.040233,0.001665,0.030817,0.052654,0.016329,0.015188,0.031119,0.014225,0.005492,0.006034,0.002764,0.001280,0.005339,0.010926,0.008835,0.014531,0.012224,0.021002,0.008520,0.040294,0.046252,0.015403
24,0.000417,0.000413,0.000395,0.000551,0.001242,0.000880,0.001383,0.000456,0.002077,0.001977,0.000965,0.001594,0.000736,0.001433,0.002013,0.004441,0.003817,0.002764,0.003413,0.006962,0.003471,0.002448,0.002437,0.002575,0.000159,0.004491,0.115802,0.268137,0.123728,0.004169,0.001700,0.001042,0.003404,0.002741,0.002658,0.002473,0.002039,0.001609,0.023232,0.058085,0.024987,0.002566,0.001231,0.001724,0.001683,0.018764,0.044408,0.019586,0.001131,0.000124,0.005871,0.015309,0.006535,0.000688,0.017268,0.029939,0.011072,0.004724,0.011614,0.004866,0.002953,0.004796,0.001417,0.000743,0.001634,0.003645,0.005649,0.005263,0.003324,0.006885,0.002287,0.007762,0.011653,0.005109
24,0.001083,0.000651,0.001237,0.000178,0.003103,0.002768,0.004325,0.001775,0.001978,0.003763,0.011002,0.004316,0.001578,0.002367,0.004245,0.004373,0.001421,0.022181,0.023355,0.011523,0.024517,0.010402,0.003220,0.002203,0.003628,0.004141,0.080171,0.177440,0.489769,0.959029,0.457593,0.018133,0.008743,0.005244,0.002807,0.003847,0.004042,0.002358,0.019632,0.046271,0.092669,0.251646,0.122891,0.009406,0.000656,0.004542,0.017379,0.157752,0.403176,0.201389,0.008284,0.011866,0.010195,0.030598,0.003338,0.018600,0.003548,0.017554,0.009256,0.010524,0.024893,0.010962,0.089388,0.135522,0.042224,0.059276,0.034917,0.007499,0.006553,0.006061,0.006499,0.005888,0.030986,0.036119
24,0.000224,0.000248,0.000477,0.000801,0.000221,0.000689,0.003093,0.001768,0.000983,0.002856,0.000522,0.001368,0.000878,0.001655,0.003523,0.002505,0.002470,0.008002,0.018320,0.012769,0.003700,0.001457,0.000783,0.001629,0.002291,0.005278,0.017900,0.037513,0.238302,0.549590,0.261139,0.010815,0.004636,0.002715,0.002368,0.001553,0.001715,0.001785,0.003360,0.007509,0.085884,0.191777,0.089151,0.002665,0.000496,0.004065,0.007451,0.082808,0.205376,0.101149,0.006453,0.006049,0.021686,0.044147,0.023424,0.004300,0.007755,0.012618,0.006345,0.004060,0.014781,0.008535,0.050695,0.074969,0.032280,0.027248,0.015361,0.000433,0.001331,0.000583,0.002700,0.003142,0.008923,0.004680
24,0.000418,0.000059,0.000226,0.000587,0.000387,0.000814,0.000672,0.000448,0.000701,0.001728,0.001397,0.000946,0.000316,0.001280,0.001887,0.002843,0.001059,0.000974,0.002443,0.003941,0.000400,0.001052,0.001356,0.001606,0.001752,0.003456,0.005160,0.012333,0.096805,0.235233,0.112100,0.005517,0.002651,0.003311,0.002361,0.002369,0.001432,0.002533,0.000453,0.005788,0.056846,0.139748,0.068994,0.003311,0.000962,0.002713,0.000583,0.033993,0.086655,0.044365,0.003266,0.003837,0.011590,0.030080,0.014285,0.000016,0.001724,0.002166,0.001645,0.001064,0.001924,0.000584,0.015075,0.022687,0.004833,0.012593,0.006819,0.000341,0.000682,0.001152,0.000546,0.001216,0.002326,0.001631
24,0.000604,0.000222,0.000416,0.000352,0.000626,0.001680,0.008093,0.005411,0.001870,0.000934,0.003131,0.001717,0.002858,0.001456,0.005036,0.008892,0.005615,0.007231,0.011268,0.025075,0.015817,0.004724,0.002888,0.003252,0.003503,0.008575,0.007318,0.008889,0.044720,0.547089,1.000000,0.436073,0.011686,0.004538,0.004046,0.005025,0.002844,0.003161,0.004315,0.002229,0.027292,0.093380,0.137127,0.060067,0.002426,0.003686,0.000817,0.018811,0.096864,0.234353,0.107071,0.002551,0.002437,0.008056,0.007342,0.004091,0.000885,0.009146,0.018036,0.004640,0.016288,0.037160,0.015572,0.015450,0.012084,0.000945,0.006542,0.007119,0.015335,0.035129,0.070441,0.023290,0.019718,0.005426
24,0.000087,0.000289,0.000293,0.000408,0.000355,0.000905,0.001949,0.001215,0.000390,0.001210,0.001855,0.002399,0.002957,0.001814,0.003749,0.004371,0.003547,0.007652,0.013017,0.005533,0.003794,0.005336,0.003994,0.002800,0.002626,0.002406,0.002398,0.002981,0.012003,0.184541,0.430353,0.196968,0.004806,0.003709,0.002829,0.000534,0.003688,0.001906,0.002434,0.001373,0.003873,0.060002,0.123742,0.052060,0.003377,0.001736,0.001020,0.007128,0.040641,0.090739,0.041432,0.003817,0.001623,0.002045,0.008850,0.005348,0.000915,0.002301,0.004211,0.002183,0.002035,0.003127,0.002261,0.006664,0.004001,0.002163,0.001745,0.002143,0.008004,0.010483,0.023918,0.007325,0.005989,0.002352
24,0.001683,0.001552,0.000901,0.000835,0.000577,0.000856,0.000912,0.000642,0.000077,0.000791,0.001148,0.001788,0.001739,0.002098,0.002544,0.001318,0.000466,0.003008,0.005378,0.005893,0.000737,0.002366,0.003162,0.000498,0.002464,0.001620,0.004274,0.003660,0.001826,0.103146,0.222868,0.099924,0.002184,0.001301,0.002049,0.003006,0.001027,0.001525,0.001209,0.000996,0.003395,0.046472,0.094207,0.046309,0.001574,0.001467,0.004430,0.004765,0.007365,0.019101,0.008545,0.003142,0.003413,0.002643,0.001681,0.003519,0.002344,0.002174,0.001912,0.002387,0.003617,0.001738,0.004002,0.001635,0.001558,0.002782,0.001181,0.002812,0.001213,0.006458,0.009727,0.003690,0.002189,0.001624
24,0.000153,0.000169,0.000712,0.000718,0.000749,0.001407,0.001437,0.001293,0.001688,0.004963,0.012610,0.008258,0.004547,0.003482,0.011920,0.014840,0.009290,0.012319,0.033625,0.019986,0.022964,0.014141,0.006294,0.001287,0.002307,0.001460,0.001734,0.005443,0.009651,0.047494,0.094231,0.257770,0.489871,0.212048,0.003789,0.004711,0.001867,0.002684,0.001974,0.001805,0.005679,0.029428,0.065316,0.310882,0.748743,0.333899,0.007419,0.003477,0.010468,0.011534,0.159628,0.383045,0.178212,0.008331,0.004405,0.104802,0.239622,0.114506,0.002855,0.007153,0.010502,0.004798,0.011908,0.019796,0.012035,0.026196,0.034822,0.016979,0.019565,0.014667,0.036319,0.024797,0.003671,0.008557
