0,0.105779,0.073859,0.022318,0.058624,0.169934,0.312983,0.345947,0.170276,0.028890,0.100067,0.127201,0.159533,0.226372,0.385329,0.653390,0.528420,0.299519,0.106421,0.062806,0.053026,0.044079,0.040340,0.044432,0.056205,0.069020,0.048031,0.104086,0.179506,0.050620,0.027626,0.003379,0.007621,0.015054,0.031871,0.061483,0.038964,0.007024,0.015096,0.011577,0.024699,0.038551,0.045639,0.014261,0.010739,0.019098,0.048235,0.060573,0.031132,0.022820,0.022567,0.019699,0.019640,0.021122,0.017867,0.024145,0.034993,0.015265,0.039913,0.038304,0.010191,0.047808,0.044360,0.021940,0.020411,0.056642,0.101146,0.071715,0.031437,0.034486,0.028984,0.022409,0.019644,0.020727,0.019335
0,0.004983,0.004384,0.005789,0.005960,0.007323,0.008654,0.012446,0.016089,0.022406,0.028923,0.036405,0.048036,0.072028,0.148398,0.294852,0.666587,0.389578,0.123642,0.084212,0.067229,0.057988,0.052018,0.048338,0.047411,0.049729,0.061818,0.087876,0.095985,0.041128,0.005826,0.001053,0.000447,0.010769,0.064258,0.054275,0.029094,0.033988,0.015008,0.023256,0.072519,0.079298,0.058447,0.070702,0.068795,0.039252,0.031573,0.023254,0.020794,0.023907,0.019581,0.022187,0.024839,0.025492,0.022587,0.012917,0.008546,0.023038,0.035005,0.041685,0.069539,0.063907,0.030560,0.023363,0.027163,0.027468,0.032188,0.046644,0.033444,0.027151,0.029388,0.028897,0.028085,0.026773,0.026328
0,0.057293,0.024962,0.065231,0.007762,0.085165,0.174566,0.058734,0.107982,0.005771,0.004542,0.000144,0.020992,0.039454,0.082901,0.277299,0.361863,0.528378,0.431570,0.084273,0.176195,0.128260,0.106103,0.096216,0.096824,0.097710,0.102041,0.145900,0.193111,0.170037,0.008552,0.063284,0.002298,0.032517,0.063803,0.118809,0.232768,0.114685,0.090689,0.076843,0.038655,0.012335,0.012754,0.016688,0.025366,0.008264,0.009230,0.014097,0.011779,0.025193,0.038592,0.007838,0.078856,0.065288,0.002357,0.001578,0.015325,0.020226,0.022267,0.017528,0.020147,0.009103,0.001760,0.027882,0.038395,0.032911,0.042323,0.039856,0.002225,0.004082,0.014763,0.000854,0.010114,0.003179,0.005781
0,0.005580,0.004013,0.006288,0.017988,0.029107,0.015563,0.010728,0.014255,0.021958,0.028104,0.021118,0.013252,0.004911,0.005369,0.109236,0.167676,0.187576,0.360164,0.305857,0.129341,0.085186,0.071286,0.064974,0.062146,0.060686,0.059741,0.048783,0.053611,0.133179,0.179420,0.078026,0.042275,0.060157,0.088432,0.146928,0.265542,0.290293,0.223493,0.112414,0.056597,0.070407,0.103991,0.059850,0.021002,0.028982,0.032645,0.016990,0.021057,0.043445,0.049348,0.156680,0.149083,0.067214,0.069092,0.040535,0.021531,0.017962,0.018285,0.016565,0.029878,0.037493,0.025914,0.021931,0.014256,0.018801,0.039531,0.050055,0.015562,0.038085,0.005337,0.011001,0.017003,0.016053,0.008500
0,0.002476,0.003967,0.005498,0.004319,0.009201,0.014248,0.014110,0.008065,0.006974,0.007503,0.007310,0.008763,0.013960,0.026281,0.038452,0.038901,0.228905,0.263399,0.058105,0.036007,0.026266,0.021441,0.018220,0.016296,0.015295,0.015686,0.020019,0.023228,0.072386,0.104349,0.032678,0.014466,0.015735,0.020579,0.040588,0.070209,0.155191,0.137441,0.058063,0.029425,0.022964,0.044618,0.038106,0.036649,0.034935,0.027677,0.024151,0.033851,0.040240,0.036868,0.033565,0.063165,0.028229,0.013366,0.006831,0.004288,0.006890,0.007253,0.006314,0.004704,0.007390,0.015177,0.020828,0.017248,0.012760,0.010753,0.016152,0.020644,0.015131,0.012918,0.012249,0.011646,0.010838,0.010452
0,0.003335,0.005402,0.000931,0.002905,0.015273,0.017500,0.020759,0.033006,0.021929,0.011383,0.010286,0.016609,0.018196,0.015036,0.009132,0.023219,0.032528,0.328776,0.638612,0.297840,0.065892,0.044950,0.036069,0.034027,0.033547,0.035347,0.041016,0.062311,0.148870,0.162126,0.083457,0.092682,0.044915,0.030888,0.024357,0.037594,0.150908,0.169760,0.033118,0.016569,0.019593,0.022880,0.016770,0.007253,0.004091,0.008237,0.011942,0.004377,0.007310,0.027925,0.039122,0.036157,0.008881,0.003021,0.005146,0.001424,0.005445,0.005946,0.027453,0.027861,0.018690,0.020582,0.009737,0.020131,0.014144,0.043413,0.007597,0.026616,0.013970,0.013120,0.027609,0.020807,0.004250,0.004200
0,0.002372,0.003853,0.003369,0.005838,0.012488,0.019006,0.025216,0.028687,0.025669,0.032958,0.038364,0.039276,0.044434,0.052583,0.069015,0.106269,0.174396,0.492622,0.574808,0.223009,0.166964,0.108462,0.086031,0.074020,0.066928,0.063008,0.062861,0.064720,0.057942,0.075864,0.094142,0.049793,0.005246,0.003833,0.004004,0.014820,0.102348,0.165483,0.085007,0.032534,0.029614,0.031541,0.039935,0.038993,0.034289,0.039498,0.042006,0.033998,0.043736,0.045258,0.021663,0.024482,0.024500,0.019138,0.024207,0.020698,0.017384,0.023526,0.052914,0.056285,0.057095,0.058706,0.086386,0.112276,0.151724,0.126319,0.050621,0.036565,0.027999,0.013409,0.021447,0.021342,0.009618,0.001218
0,0.004297,0.004291,0.004693,0.008106,0.011330,0.017208,0.022670,0.015648,0.009722,0.011513,0.017917,0.023554,0.030140,0.037491,0.052368,0.084647,0.169389,0.380415,0.399249,0.221438,0.141895,0.092078,0.070937,0.058895,0.051223,0.043738,0.037090,0.029320,0.012532,0.066538,0.166534,0.121297,0.065658,0.056680,0.055437,0.061508,0.100247,0.094515,0.027995,0.011846,0.017840,0.020421,0.026662,0.030342,0.030387,0.031297,0.029153,0.027409,0.028530,0.028377,0.025827,0.027213,0.028486,0.027751,0.028933,0.032542,0.035858,0.024721,0.018110,0.018154,0.029489,0.030824,0.030470,0.039350,0.048521,0.032162,0.010134,0.011206,0.006404,0.012603,0.017017,0.016165,0.016581,0.018982
0,0.015980,0.027478,0.033001,0.027206,0.034699,0.002349,0.022302,0.035827,0.030845,0.009451,0.011476,0.018411,0.024448,0.034802,0.046230,0.065112,0.116564,0.220765,0.218705,0.183565,0.117731,0.114526,0.115461,0.076482,0.058677,0.046472,0.035388,0.022167,0.004577,0.027190,0.049847,0.282624,0.313114,0.060662,0.153218,0.116994,0.101654,0.103769,0.247744,0.273833,0.058549,0.017042,0.017779,0.007388,0.133516,0.162010,0.093394,0.072309,0.070859,0.069402,0.066809,0.074891,0.079788,0.068468,0.046702,0.049467,0.047895,0.054368,0.072325,0.061903,0.052054,0.047831,0.051704,0.064771,0.067530,0.048860,0.025696,0.031501,0.037970,0.036061,0.029235,0.033526,0.042367,0.038035
0,0.002478,0.002474,0.006858,0.013161,0.015030,0.033761,0.056257,0.021770,0.014301,0.008983,0.006161,0.003750,0.008185,0.013746,0.023393,0.040670,0.065341,0.103404,0.092979,0.045723,0.111780,0.110900,0.054989,0.031191,0.018104,0.008141,0.001442,0.010397,0.021076,0.078935,0.220520,0.304770,0.754935,0.540212,0.194284,0.129262,0.102479,0.099964,0.037343,0.119308,0.086488,0.010725,0.030461,0.129452,0.160835,0.167532,0.125503,0.093695,0.085779,0.078996,0.067099,0.069202,0.082423,0.093047,0.079814,0.064606,0.058321,0.050664,0.047476,0.049431,0.055151,0.061673,0.061266,0.055593,0.061586,0.066369,0.048189,0.038981,0.045153,0.048441,0.043975,0.040279,0.045319,0.043723
