26,0.013879,0.047717,0.057137,0.031613,0.072107,0.112243,0.054612,0.211116,0.253252,0.519269,0.196839,0.184359,0.092469,0.094845,0.075409,0.030733,0.031022,0.002827,0.006738,0.006664,0.009678,0.004691,0.014057,0.014707,0.015989,0.024194,0.015927,0.039143,0.062246,0.092374,0.225012,0.137178,0.049314,0.027598,0.021304,0.014594,0.013564,0.009911,0.007991,0.006647,0.005638,0.004886,0.007479,0.005788,0.020897,0.054067,0.035780,0.015041,0.009652,0.008752,0.007582,0.006626,0.006271,0.005574,0.004777,0.002588,0.001157,0.003019,0.006443,0.005518,0.005421,0.005090,0.005036,0.005425,0.006198,0.009407,0.008620,0.004830,0.005160,0.005916,0.006330,0.006637,0.006378,0.001895,0.013993,0.003137,0.007262,0.007302,0.007098,0.006941,0.009623,0.013410,0.007240,0.003056,0.003838,0.004567,0.005537,0.003746,0.001957,0.004975,0.007493,0.009742,0.008640,0.004876,0.007214,0.000892,0.003429,0.003372,0.002256,0.001459,0.003409,0.003892,0.003757,0.004529,0.005269,0.005213,0.005186,0.005356,0.005562,0.005826,0.006885,0.004269,0.000666,0.000417,0.001260,0.001883,0.005328,0.001479,0.002346,0.003906,0.007166,0.004127,0.002745,0.004579,0.005055,0.004714,0.005732,0.005248,0.003873,0.004790,0.006069,0.005014,0.004101,0.005209,0.004990,0.004522,0.003874,0.004189,0.004794,0.003971,0.003790,0.004873,0.005334,0.005095,0.004928,0.004579,0.004415,0.004490,0.004034,0.004287,0.005002,0.005513,0.005291,0.004271,0.004416,0.005125,0.005540,0.005579,0.005330,0.004979,0.004785,0.005019,0.005250,0.005303,0.005419,0.005408,0.005495,0.005711,0.005954,0.005970,0.005879,0.005775,0.005607,0.005590,0.005677,0.005770,0.005915,0.006064,0.006243,0.006342,0.006255,0.006122,0.006102,0.006231,0.006385,0.006387,0.006336,0.006163,0.006167,0.006330,0.006419,0.006763,0.007025,0.007070,0.007232,0.007291,0.007152,0.007229,0.007482,0.007874,0.007989,0.007554,0.007319,0.007600,0.008046,0.008059,0.007443,0.006388,0.005932,0.006530,0.006517,0.005232,0.003776,0.003224,0.003081,0.002713,0.002340,0.002326,0.002166,0.001161
26,0.035191,0.039548,0.048903,0.066230,0.080806,0.100373,0.160902,0.364322,0.625624,0.491755,0.291415,0.164892,0.119011,0.103146,0.090927,0.076271,0.065380,0.059188,0.055395,0.053689,0.051662,0.049356,0.048315,0.047971,0.046793,0.048441,0.055275,0.063336,0.096262,0.223712,0.221209,0.040050,0.023997,0.006716,0.001095,0.005277,0.007323,0.009062,0.010442,0.011458,0.011953,0.012664,0.013611,0.017803,0.024043,0.029419,0.006513,0.011596,0.011443,0.012188,0.012928,0.013505,0.013616,0.013667,0.014346,0.017364,0.021605,0.014812,0.009710,0.010931,0.011538,0.011809,0.011645,0.011258,0.011034,0.016884,0.025703,0.017951,0.014202,0.013727,0.013879,0.014280,0.014974,0.017915,0.015921,0.008894,0.009353,0.011033,0.011852,0.012740,0.016222,0.018433,0.011651,0.009583,0.010758,0.011188,0.010324,0.004107,0.004442,0.009808,0.010775,0.010437,0.006435,0.005231,0.009726,0.012078,0.011890,0.014209,0.018390,0.015508,0.012106,0.011745,0.010824,0.010084,0.010742,0.011217,0.011319,0.011134,0.010552,0.009718,0.009963,0.016351,0.016891,0.013541,0.010825,0.011011,0.013480,0.013384,0.015115,0.014504,0.011937,0.011744,0.013334,0.013784,0.013144,0.012709,0.011798,0.011695,0.012468,0.012736,0.012259,0.011697,0.011632,0.012541,0.012308,0.011709,0.012171,0.012267,0.011792,0.011949,0.012233,0.012149,0.012193,0.012278,0.012070,0.012026,0.012157,0.012015,0.012112,0.012228,0.011920,0.011911,0.011803,0.011746,0.012005,0.012039,0.011945,0.011861,0.011818,0.011875,0.011946,0.011942,0.011851,0.011745,0.011744,0.011840,0.011732,0.012021,0.012307,0.012145,0.011987,0.011827,0.011821,0.011883,0.011867,0.011810,0.011815,0.011838,0.011848,0.011816,0.011766,0.011710,0.011692,0.011704,0.011698,0.011711,0.011674,0.011566,0.011620,0.011671,0.011595,0.011597,0.011571,0.011501,0.011475,0.011456,0.011409,0.011380,0.011380,0.011371,0.011354,0.011320,0.011244,0.011247,0.011232,0.011181,0.011160,0.011138,0.011094,0.011056,0.011017,0.010972,0.010921,0.010892,0.010854,0.010791,0.010749,0.010703,0.010631,0.010574
26,0.030765,0.030290,0.045721,0.057387,0.055091,0.089338,0.126022,0.254514,0.063195,0.399822,0.313569,0.132260,0.098179,0.085241,0.067487,0.065572,0.053476,0.046547,0.043792,0.039671,0.037800,0.035946,0.035494,0.034271,0.032479,0.032205,0.033793,0.035766,0.046724,0.145871,0.343744,0.136528,0.005121,0.010609,0.012166,0.013444,0.013649,0.013873,0.014414,0.014749,0.015409,0.016424,0.016305,0.019746,0.055942,0.077502,0.028072,0.009660,0.011446,0.012150,0.012578,0.013002,0.013259,0.013483,0.013873,0.015036,0.016999,0.013836,0.009459,0.011117,0.011611,0.011776,0.011635,0.011372,0.010536,0.006074,0.006525,0.010286,0.013681,0.013268,0.013149,0.013408,0.013766,0.012822,0.013215,0.009578,0.010031,0.011199,0.011449,0.012213,0.012247,0.018783,0.013122,0.008927,0.009991,0.010155,0.011182,0.021908,0.023358,0.013353,0.011715,0.011745,0.013411,0.014845,0.012383,0.010596,0.010981,0.010325,0.015942,0.012890,0.010599,0.011040,0.011977,0.012017,0.010694,0.010347,0.010118,0.009944,0.009948,0.009482,0.007970,0.010817,0.012717,0.011364,0.011925,0.017301,0.014405,0.012374,0.010821,0.010267,0.010499,0.010755,0.011978,0.012888,0.012183,0.011879,0.011992,0.012008,0.012309,0.012638,0.012492,0.012650,0.012088,0.011104,0.010712,0.010751,0.010902,0.011038,0.011118,0.011507,0.011638,0.011407,0.011354,0.011367,0.011358,0.011330,0.011216,0.011251,0.011248,0.011188,0.011163,0.011244,0.011577,0.011471,0.011227,0.011155,0.011121,0.011138,0.011185,0.011298,0.011246,0.011130,0.011086,0.011052,0.011017,0.011120,0.011339,0.011426,0.011396,0.011365,0.011301,0.011295,0.011331,0.011180,0.011145,0.011202,0.011177,0.011144,0.011130,0.011092,0.011070,0.011078,0.011028,0.011017,0.010987,0.010938,0.010972,0.011095,0.011145,0.010992,0.010910,0.010888,0.010792,0.010697,0.010738,0.010783,0.010764,0.010742,0.010712,0.010694,0.010668,0.010647,0.010582,0.010537,0.010540,0.010518,0.010499,0.010471,0.010444,0.010413,0.010368,0.010339,0.010314,0.010270,0.010225,0.010157,0.010087,0.010065,0.010036,0.009973
26,0.020035,0.026976,0.065449,0.098132,0.115091,0.143166,0.128898,0.026260,0.646516,0.587036,0.169244,0.246658,0.183041,0.020912,0.096515,0.091640,0.041643,0.018245,0.007496,0.011643,0.016274,0.013309,0.005127,0.007287,0.017324,0.022345,0.016315,0.005999,0.044385,0.148455,0.251411,0.138743,0.043479,0.007866,0.010247,0.013857,0.008300,0.001333,0.000829,0.001667,0.003562,0.001634,0.017210,0.029148,0.015548,0.042799,0.003520,0.012528,0.000857,0.005386,0.008277,0.008458,0.004666,0.001156,0.001552,0.002929,0.002094,0.001033,0.006671,0.004438,0.000459,0.000870,0.003348,0.007636,0.005870,0.004051,0.001539,0.001256,0.005510,0.002833,0.002296,0.000825,0.008300,0.009583,0.004057,0.001546,0.001947,0.003242,0.001591,0.001653,0.007432,0.006125,0.003445,0.004419,0.001574,0.001404,0.003618,0.006599,0.002188,0.001575,0.001201,0.001584,0.007069,0.010663,0.005262,0.005728,0.004635,0.006126,0.008803,0.003389,0.000359,0.002152,0.000729,0.001442,0.000599,0.001585,0.001470,0.001562,0.001643,0.001940,0.003339,0.004323,0.001953,0.000378,0.000837,0.000906,0.000470,0.000347,0.001498,0.002556,0.002312,0.001970,0.002009,0.001906,0.001550,0.001530,0.001803,0.001807,0.001452,0.001361,0.001593,0.001626,0.001330,0.001378,0.001514,0.001587,0.001675,0.001669,0.001656,0.001660,0.001630,0.001620,0.001476,0.001494,0.001578,0.001624,0.001617,0.001482,0.001447,0.001471,0.001454,0.001331,0.001275,0.001290,0.001296,0.001363,0.001534,0.001530,0.001521,0.001531,0.001533,0.001547,0.001500,0.001516,0.001640,0.001760,0.001706,0.001671,0.001571,0.001491,0.001470,0.001543,0.001542,0.001501,0.001488,0.001511,0.001504,0.001498,0.001503,0.001490,0.001490,0.001522,0.001509,0.001504,0.001522,0.001510,0.001466,0.001481,0.001575,0.001536,0.001459,0.001473,0.001423,0.001414,0.001465,0.001468,0.001470,0.001463,0.001470,0.001495,0.001494,0.001488,0.001484,0.001469,0.001457,0.001439,0.001426,0.001423,0.001422,0.001427,0.001428,0.001429,0.001425,0.001407,0.001397,0.001389,0.001383,0.001389,0.001393,0.001377
26,0.009430,0.013658,0.016284,0.018203,0.020607,0.025764,0.034287,0.170588,0.352623,0.077272,0.089105,0.051316,0.035782,0.024615,0.017301,0.012957,0.008617,0.007567,0.006229,0.004273,0.002703,0.000929,0.001115,0.002075,0.002076,0.004747,0.009586,0.017262,0.042450,0.149210,0.199631,0.084900,0.046557,0.030915,0.024062,0.020434,0.017573,0.016328,0.015690,0.014747,0.014372,0.013949,0.013140,0.015120,0.034718,0.034472,0.010346,0.005663,0.007249,0.007654,0.007771,0.007690,0.007643,0.007589,0.007720,0.007195,0.003005,0.004017,0.004641,0.006362,0.006468,0.006293,0.005844,0.005219,0.004328,0.010844,0.023967,0.016761,0.008755,0.007604,0.007065,0.006779,0.005893,0.007482,0.014687,0.012057,0.007733,0.007430,0.007058,0.006491,0.007637,0.013324,0.011873,0.007989,0.007714,0.008024,0.008981,0.011439,0.008093,0.005214,0.006879,0.008380,0.007252,0.004363,0.004454,0.000510,0.001046,0.004334,0.014790,0.014632,0.009001,0.007493,0.006836,0.006123,0.005830,0.005725,0.005550,0.005853,0.005807,0.005158,0.005324,0.010372,0.010918,0.007697,0.007051,0.007084,0.006349,0.006088,0.006604,0.006965,0.007346,0.007995,0.007652,0.006386,0.005904,0.005949,0.005988,0.006056,0.006247,0.006517,0.006616,0.006258,0.005873,0.006051,0.006274,0.006261,0.006187,0.006072,0.005978,0.005881,0.005909,0.005864,0.005819,0.005804,0.005883,0.005922,0.005928,0.005792,0.005594,0.006123,0.006275,0.006195,0.006246,0.006020,0.005965,0.006040,0.005971,0.005974,0.006005,0.005986,0.006004,0.006087,0.006127,0.006002,0.005923,0.005896,0.005984,0.006002,0.006042,0.006055,0.005926,0.005936,0.005927,0.005818,0.005841,0.005893,0.005926,0.005913,0.005878,0.005851,0.005846,0.005890,0.005888,0.005835,0.005817,0.005821,0.005802,0.005739,0.005766,0.005842,0.005749,0.005702,0.005731,0.005725,0.005736,0.005749,0.005749,0.005748,0.005715,0.005668,0.005638,0.005650,0.005657,0.005628,0.005610,0.005605,0.005571,0.005537,0.005525,0.005516,0.005510,0.005492,0.005468,0.005450,0.005424,0.005406,0.005389,0.005359,0.005325,0.005300
26,0.045410,0.062221,0.060813,0.090719,0.101927,0.148473,0.214653,0.536083,0.747424,0.944986,0.481487,0.213058,0.140116,0.123440,0.112275,0.073605,0.076133,0.067773,0.059742,0.054900,0.050638,0.044826,0.041605,0.038935,0.034112,0.028114,0.022428,0.014996,0.017989,0.083748,0.181281,0.151862,0.072985,0.058370,0.051611,0.048148,0.045743,0.043642,0.042012,0.040891,0.040767,0.040316,0.040511,0.043378,0.024952,0.046966,0.011011,0.024033,0.026041,0.027038,0.027418,0.027400,0.027630,0.027597,0.027851,0.030762,0.038752,0.033484,0.024853,0.024546,0.024284,0.024161,0.023595,0.022837,0.021316,0.018357,0.027837,0.029085,0.027277,0.025747,0.024531,0.023166,0.021211,0.019055,0.033779,0.034737,0.029492,0.026727,0.025232,0.023332,0.017752,0.020705,0.027093,0.029542,0.027956,0.027157,0.027568,0.031560,0.030340,0.027043,0.027077,0.027323,0.032586,0.032365,0.023476,0.022273,0.023568,0.022355,0.019085,0.020447,0.023752,0.024786,0.024543,0.022306,0.022433,0.023200,0.023180,0.022949,0.022641,0.022109,0.019722,0.020225,0.024690,0.025235,0.025682,0.028597,0.026739,0.023817,0.020226,0.021138,0.024449,0.024550,0.023785,0.022943,0.023007,0.023465,0.024324,0.024175,0.022523,0.022077,0.023197,0.022909,0.023398,0.024144,0.024946,0.025145,0.024139,0.023445,0.023885,0.023204,0.022674,0.022829,0.023303,0.023665,0.023481,0.023170,0.023186,0.023425,0.023103,0.023542,0.024007,0.023695,0.023365,0.023045,0.023224,0.023384,0.023371,0.023404,0.023439,0.023463,0.023457,0.023481,0.023451,0.023302,0.023275,0.023392,0.023458,0.023425,0.023365,0.023248,0.023287,0.023299,0.023053,0.023003,0.023131,0.023121,0.023071,0.023118,0.023109,0.023020,0.022910,0.022924,0.022908,0.022871,0.022886,0.022853,0.022810,0.022751,0.022804,0.022904,0.022836,0.022789,0.022614,0.022439,0.022437,0.022458,0.022400,0.022335,0.022312,0.022258,0.022182,0.022093,0.022069,0.022097,0.022011,0.021903,0.021807,0.021746,0.021722,0.021621,0.021525,0.021444,0.021400,0.021317,0.021208,0.021121,0.021050,0.020969,0.020819,0.020689
26,0.029792,0.025590,0.042711,0.055174,0.050105,0.093650,0.139641,0.238811,0.988322,0.872743,0.177982,0.159959,0.121854,0.054701,0.097490,0.054521,0.041296,0.039768,0.034223,0.030609,0.029789,0.027927,0.025254,0.023867,0.020033,0.018192,0.015058,0.011636,0.005399,0.183633,0.344499,0.108507,0.043478,0.036810,0.032574,0.028862,0.027278,0.026404,0.025874,0.025332,0.025483,0.026138,0.027536,0.033754,0.052392,0.048607,0.019490,0.009734,0.012481,0.013694,0.014339,0.014619,0.014793,0.014793,0.014867,0.014303,0.009468,0.008786,0.012705,0.013904,0.013814,0.013545,0.013070,0.012260,0.010643,0.007321,0.015879,0.019563,0.016963,0.015489,0.014444,0.013343,0.011494,0.007810,0.017844,0.021863,0.019625,0.017066,0.015807,0.014210,0.013161,0.021092,0.024134,0.018617,0.016533,0.015407,0.013643,0.018747,0.024716,0.020831,0.018616,0.018550,0.016989,0.011819,0.011824,0.014938,0.016636,0.020522,0.027738,0.018435,0.012201,0.013293,0.014397,0.014754,0.013829,0.013669,0.013962,0.013824,0.013321,0.012798,0.011429,0.014712,0.016045,0.014797,0.011574,0.012206,0.015076,0.017060,0.022157,0.021536,0.016994,0.015914,0.013575,0.012497,0.013274,0.014098,0.015175,0.015960,0.015529,0.013387,0.012318,0.013685,0.014680,0.013906,0.014109,0.015194,0.015408,0.014783,0.014740,0.014613,0.013831,0.014121,0.014516,0.014312,0.014196,0.014069,0.014286,0.014448,0.014614,0.014489,0.014351,0.014309,0.014280,0.014317,0.014178,0.014172,0.014119,0.014086,0.013922,0.013850,0.013913,0.013948,0.013863,0.013826,0.013938,0.013929,0.013948,0.014138,0.014102,0.013944,0.013847,0.013792,0.013875,0.014003,0.014002,0.013942,0.013942,0.013925,0.013951,0.013912,0.013839,0.013790,0.013779,0.013754,0.013760,0.013754,0.013733,0.013768,0.013735,0.013681,0.013648,0.013677,0.013686,0.013641,0.013545,0.013493,0.013479,0.013464,0.013433,0.013397,0.013369,0.013325,0.013301,0.013303,0.013291,0.013259,0.013200,0.013125,0.013077,0.013058,0.013040,0.012960,0.012904,0.012841,0.012776,0.012716,0.012671,0.012642,0.012536,0.012446
26,0.020477,0.007092,0.036404,0.078915,0.111006,0.127202,0.084308,0.048921,0.278834,0.302556,0.284920,0.209295,0.028503,0.146020,0.141327,0.043179,0.003593,0.005472,0.002949,0.006888,0.001512,0.002812,0.001615,0.015253,0.033142,0.045405,0.042702,0.023690,0.014600,0.123541,0.174037,0.057250,0.034040,0.039321,0.027931,0.010151,0.000941,0.000456,0.002900,0.002158,0.000708,0.003657,0.017593,0.015726,0.039800,0.033654,0.022314,0.004861,0.007864,0.004974,0.000379,0.004105,0.002180,0.001690,0.001987,0.002636,0.004805,0.002862,0.001349,0.002749,0.000446,0.003446,0.000278,0.004238,0.001250,0.004733,0.008962,0.003191,0.003143,0.003338,0.001721,0.000739,0.003099,0.004380,0.012689,0.009691,0.001460,0.000897,0.002541,0.000232,0.001651,0.006630,0.002212,0.002704,0.001933,0.001643,0.002165,0.005025,0.005061,0.000793,0.001266,0.004619,0.010196,0.014069,0.008656,0.004031,0.002650,0.001662,0.006743,0.002999,0.001771,0.001203,0.001449,0.002282,0.001994,0.001465,0.001457,0.001704,0.001670,0.001945,0.003009,0.003597,0.002706,0.000607,0.000738,0.001329,0.000572,0.001296,0.002035,0.000936,0.000292,0.000215,0.000854,0.000527,0.000298,0.000257,0.000108,0.000382,0.000146,0.000264,0.000366,0.000602,0.000628,0.000621,0.000475,0.000295,0.000420,0.000390,0.000394,0.000400,0.000294,0.000341,0.000366,0.000292,0.000281,0.000253,0.000188,0.000138,0.000336,0.000532,0.000442,0.000451,0.000644,0.000714,0.000516,0.000432,0.000421,0.000346,0.000345,0.000360,0.000363,0.000369,0.000369,0.000378,0.000407,0.000316,0.000262,0.000373,0.000492,0.000517,0.000468,0.000408,0.000393,0.000472,0.000439,0.000395,0.000383,0.000387,0.000381,0.000351,0.000348,0.000376,0.000382,0.000397,0.000383,0.000353,0.000353,0.000393,0.000438,0.000439,0.000409,0.000396,0.000399,0.000398,0.000383,0.000354,0.000344,0.000342,0.000346,0.000346,0.000352,0.000376,0.000384,0.000357,0.000359,0.000366,0.000356,0.000350,0.000340,0.000346,0.000362,0.000352,0.000329,0.000337,0.000363,0.000359,0.000341,0.000337,0.000345,0.000344
26,0.004282,0.004639,0.002683,0.004994,0.009213,0.010066,0.019958,0.230522,0.963985,0.684690,0.077710,0.026251,0.012783,0.012702,0.020195,0.018084,0.014224,0.014555,0.015043,0.014059,0.014273,0.014692,0.014831,0.015048,0.017081,0.021400,0.024925,0.031593,0.068768,0.214843,0.169551,0.036445,0.043564,0.026148,0.018177,0.013763,0.011013,0.008690,0.007042,0.005732,0.004755,0.003256,0.000368,0.005038,0.012157,0.003836,0.017222,0.013144,0.009931,0.008126,0.007147,0.006208,0.005541,0.005010,0.004627,0.005517,0.012582,0.012393,0.005850,0.004511,0.004346,0.003976,0.003832,0.004001,0.003682,0.007167,0.012296,0.004652,0.004004,0.003866,0.003718,0.003681,0.003718,0.001760,0.005882,0.003540,0.002528,0.002934,0.003184,0.003540,0.005901,0.009500,0.006265,0.004100,0.004562,0.005575,0.009166,0.009982,0.002523,0.001313,0.001550,0.003922,0.007994,0.008899,0.005219,0.001447,0.000581,0.003418,0.012644,0.008289,0.000664,0.000559,0.001424,0.002201,0.000585,0.000133,0.000173,0.000595,0.000445,0.000299,0.003111,0.004904,0.001653,0.003205,0.003539,0.001120,0.000041,0.001093,0.002470,0.001961,0.002510,0.002720,0.001050,0.000716,0.001095,0.001194,0.001370,0.001295,0.001502,0.000994,0.001079,0.000752,0.000491,0.000536,0.000847,0.001317,0.001143,0.001113,0.001023,0.000989,0.001273,0.001386,0.001277,0.001256,0.001295,0.001308,0.001421,0.001504,0.001425,0.001342,0.001250,0.001030,0.001383,0.001713,0.001310,0.001213,0.001249,0.001200,0.001148,0.001129,0.001112,0.001146,0.001242,0.001313,0.001234,0.001150,0.001167,0.001254,0.001383,0.001331,0.001198,0.001213,0.001284,0.001355,0.001375,0.001322,0.001305,0.001293,0.001282,0.001295,0.001307,0.001262,0.001261,0.001322,0.001318,0.001288,0.001269,0.001256,0.001216,0.001203,0.001194,0.001186,0.001233,0.001277,0.001303,0.001275,0.001257,0.001260,0.001283,0.001267,0.001239,0.001234,0.001216,0.001184,0.001198,0.001197,0.001185,0.001220,0.001248,0.001223,0.001191,0.001180,0.001180,0.001181,0.001173,0.001179,0.001175,0.001149,0.001150,0.001153
26,0.000431,0.009203,0.009924,0.011374,0.009852,0.011346,0.005207,0.161472,1.000000,0.912704,0.115221,0.021286,0.017818,0.040801,0.011874,0.015991,0.005952,0.004250,0.003378,0.004248,0.004342,0.004716,0.005155,0.006300,0.006296,0.005722,0.006703,0.008873,0.012929,0.062748,0.143820,0.066049,0.013830,0.006706,0.004036,0.002692,0.002197,0.001610,0.000678,0.000279,0.001386,0.002865,0.004482,0.007730,0.049215,0.088380,0.033562,0.011169,0.007323,0.005759,0.004804,0.004353,0.004084,0.003697,0.003498,0.002996,0.012154,0.010427,0.002443,0.002847,0.002637,0.002742,0.003072,0.003115,0.003700,0.009242,0.011394,0.004079,0.001772,0.001991,0.002238,0.002755,0.003611,0.010139,0.024187,0.013590,0.000781,0.000965,0.001401,0.001708,0.002538,0.008736,0.004947,0.000821,0.001942,0.003085,0.006421,0.006101,0.004180,0.004564,0.001973,0.001264,0.006659,0.014695,0.007006,0.001293,0.001571,0.004414,0.007957,0.004200,0.000657,0.000081,0.001228,0.001843,0.000346,0.000252,0.000148,0.000113,0.000221,0.000193,0.002163,0.006497,0.004066,0.001400,0.003838,0.007234,0.003053,0.001528,0.012572,0.011772,0.002307,0.001742,0.004514,0.001373,0.000267,0.001333,0.001478,0.001061,0.000977,0.001071,0.002161,0.003053,0.002652,0.000746,0.000837,0.000934,0.001855,0.001511,0.000793,0.001802,0.001204,0.001231,0.001279,0.000462,0.000642,0.000553,0.000467,0.000587,0.001745,0.002000,0.000770,0.000421,0.000514,0.000514,0.000353,0.000537,0.000567,0.000544,0.000559,0.000495,0.000428,0.000533,0.000613,0.000582,0.000617,0.000644,0.000531,0.000550,0.000515,0.000428,0.000464,0.000599,0.000582,0.000524,0.000554,0.000572,0.000589,0.000551,0.000540,0.000557,0.000508,0.000455,0.000472,0.000503,0.000521,0.000517,0.000493,0.000549,0.000597,0.000510,0.000457,0.000512,0.000547,0.000501,0.000509,0.000509,0.000492,0.000498,0.000519,0.000512,0.000530,0.000556,0.000565,0.000561,0.000530,0.000504,0.000504,0.000503,0.000490,0.000492,0.000508,0.000503,0.000486,0.000480,0.000483,0.000473,0.000459,0.000457,0.000445,0.000454
